workerid,noun,nounclass,slide_number,predicate2,predicate1,class2,response,class1,language,born,enjoyment,gender,age,comments,assess,agemove,live,dialects,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,silya,furniture,13,makinis,bulok,texture,0.45,age,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,television,furniture,14,malambot,sira,texture,0.44,quality,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,karot,food,15,itim,malaki,color,0.46,size,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,television,furniture,16,puti,bulok,color,0.66,age,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,kamatis,food,17,bilog,itim,shape,0.28,color,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,sopa,furniture,18,maikli,berde,size,0.67,color,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,karot,food,19,dilaw,maliit,color,0.24,size,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,lampara,furniture,20,mahaba,bakal,size,0.49,material,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,saging,food,21,tatsulok,pula,shape,0.27,color,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,karot,food,22,sariwa,bilog,age,0.68,shape,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,kamatis,food,23,itim,matigas,color,0.41,texture,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,sopa,furniture,24,kahoy,dilaw,material,0.73,color,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,silya,furniture,25,kahoy,mahaba,material,0.49,size,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,mesa,furniture,26,tatsulok,itim,shape,0.69,color,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,kamatis,food,27,bakal,bago,material,0.65,age,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
0,kamatis,food,28,pula,luma,color,0.45,age,English,USA,1,Female,47,Good experiment,Yes,12,USA,None,3,Windows,1024,1280,Firefox,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3PPTZCWALRG9ZI9WY79DV2J47KEZQ7,0,Submitted,Tue Jan 30 07:50:54 PST 2018,Mon Jan 29 15:07:49 PST 2018,Mon Jan 29 15:10:54 PST 2018,,,,,,[],2.8240333333333334
1,sopa,furniture,3,pula,malambot,color,0.14,texture,english,USA,1,Female,58,,Yes,,USA,none,2,Windows,768,1366,Chrome,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3V0Z7YWSIZWBYF21VZU9EE8533UV2P,1,Submitted,Tue Jan 30 07:53:13 PST 2018,Mon Jan 29 15:07:50 PST 2018,Mon Jan 29 15:13:13 PST 2018,,,,,,[],5.2983666666666664
1,saging,food,4,pula,kahoy,color,0.74,material,english,USA,1,Female,58,,Yes,,USA,none,2,Windows,768,1366,Chrome,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3V0Z7YWSIZWBYF21VZU9EE8533UV2P,1,Submitted,Tue Jan 30 07:53:13 PST 2018,Mon Jan 29 15:07:50 PST 2018,Mon Jan 29 15:13:13 PST 2018,,,,,,[],5.2983666666666664
1,kamatis,food,5,itim,sira,color,0.8,quality,english,USA,1,Female,58,,Yes,,USA,none,2,Windows,768,1366,Chrome,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3V0Z7YWSIZWBYF21VZU9EE8533UV2P,1,Submitted,Tue Jan 30 07:53:13 PST 2018,Mon Jan 29 15:07:50 PST 2018,Mon Jan 29 15:13:13 PST 2018,,,,,,[],5.2983666666666664
1,sopa,furniture,6,puti,maliit,color,0.07,size,english,USA,1,Female,58,,Yes,,USA,none,2,Windows,768,1366,Chrome,3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3R70E4E2COPSUK8W96AVGVPBYVICP9,Interpreting phrases of Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog,language research Tagalog fun cognitive science university,$0.50,Mon Jan 29 15:07:09 PST 2018,9,0,1,0,Unassignable,NotReviewed,1 cond,1800,60000,Wed Feb 28 15:07:09 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI3F75JO6GVF3MHO2M4PFN,3V0Z7YWSIZWBYF21VZU9EE8533UV2P,1,Submitted,Tue Jan 30 07:53:13 PST 2018,Mon Jan 29 15:07:50 PST 2018,Mon Jan 29 15:13:13 PST 2018,,,,,,[],5.2983666666666664
