workerid,noun,nounclass,slide_number,predicate2,predicate1,class2,response,class1
4,mansanas,food,7,luma,cuadrado,age,0,shape
4,mansanas,food,8,itim,maikli,color,1,size
4,television,furniture,9,puti,mahaba,color,1,size
4,keso,food,10,makinis,bilog,texture,0,shape
4,keso,food,11,parihaba,asul,shape,1,color
4,silya,furniture,12,pula,luma,color,0,age
4,lampara,furniture,13,malaki,bakal,size,0,material
4,sopa,furniture,14,dilaw,kahoy,color,0,material
4,sopa,furniture,15,kahoy,bulok,material,1,age
4,silya,furniture,16,puti,malaki,color,1,size
4,karot,food,17,bakal,maganda,material,1,quality
4,keso,food,18,pula,bakal,color,0,material
4,saging,food,19,sariwa,cuadrado,age,0,shape
4,silya,furniture,20,tatsulok,matigas,shape,1,texture
4,silya,furniture,21,tatsulok,malaki,shape,1,size
4,saging,food,22,puti,malaki,color,1,size
4,silya,furniture,23,aluminyo,maliit,material,1,size
4,sopa,furniture,24,bilog,malambot,shape,1,texture
4,kamatis,food,25,mahaba,kahoy,size,0,material
4,kamatis,food,26,makinis,maganda,texture,0,quality
4,sopa,furniture,27,aluminyo,dilaw,material,1,color
4,silya,furniture,28,luma,puti,age,0,color
5,kamatis,food,3,puti,malaki,color,1,size
5,kamatis,food,4,bulok,malaki,age,0,size
5,saging,food,5,asul,bulok,color,1,age
5,television,furniture,6,matigas,aluminyo,texture,0,material
5,lampara,furniture,7,bulok,cuadrado,age,0.95,shape
5,television,furniture,8,bago,itim,age,0.04,color
5,saging,food,9,sariwa,puti,age,0.04,color
5,silya,furniture,10,cuadrado,bakal,shape,0.01,material
5,mesa,furniture,11,tatsulok,bulok,shape,0.97,age
5,silya,furniture,12,sira,sariwa,quality,0.96,age
5,keso,food,13,tatsulok,pula,shape,0.97,color
5,kamatis,food,14,tatsulok,maganda,shape,0.98,quality
5,silya,furniture,15,luma,aluminyo,age,0.04,material
5,saging,food,16,aluminyo,mahaba,material,0.98,size
5,mesa,furniture,17,parihaba,matigas,shape,0.94,texture
5,sopa,furniture,18,parihaba,bakal,shape,0.01,material
5,kamatis,food,19,bakal,dilaw,material,0.03,color
5,lampara,furniture,20,malambot,maikli,texture,0.02,size
5,mansanas,food,21,bago,itim,age,0.03,color
5,silya,furniture,22,sariwa,bakal,age,0.02,material
5,mansanas,food,23,maganda,malambot,quality,0.03,texture
5,kamatis,food,24,pula,aluminyo,color,0.03,material
5,saging,food,25,cuadrado,luma,shape,0.97,age
5,kamatis,food,26,sira,luma,quality,0.03,age
5,keso,food,27,tatsulok,maganda,shape,0.95,quality
5,television,furniture,28,sariwa,bakal,age,0.01,material
6,karot,food,3,pula,maliit,color,0.8,size
6,keso,food,4,maganda,aluminyo,quality,0.84,material
6,silya,furniture,5,bakal,malaki,material,0.87,size
6,saging,food,6,maganda,makinis,quality,0.91,texture
6,saging,food,7,puti,bakal,color,0.72,material
6,lampara,furniture,8,itim,matigas,color,0.87,texture
6,silya,furniture,9,pula,maganda,color,0.84,quality
6,karot,food,10,sira,puti,quality,0.78,color
6,saging,food,11,bulok,kahoy,age,0.83,material
6,sopa,furniture,12,kahoy,berde,material,0.87,color
6,keso,food,13,mahaba,bakal,size,0.9,material
6,lampara,furniture,14,bago,berde,age,0.79,color
6,kamatis,food,15,cuadrado,puti,shape,0.84,color
6,kamatis,food,16,sariwa,parihaba,age,0.85,shape
6,saging,food,17,dilaw,maikli,color,0.87,size
6,kamatis,food,18,pula,bilog,color,0.84,shape
6,karot,food,19,bilog,dilaw,shape,0.82,color
6,keso,food,20,asul,sariwa,color,0.85,age
6,lampara,furniture,21,maganda,kahoy,quality,0.85,material
6,karot,food,22,tatsulok,pula,shape,0.87,color
6,television,furniture,23,bilog,aluminyo,shape,0.86,material
6,television,furniture,24,parihaba,makinis,shape,0.82,texture
6,sopa,furniture,25,sariwa,tatsulok,age,0.78,shape
6,saging,food,26,kahoy,maikli,material,0.84,size
6,television,furniture,27,maliit,sariwa,size,0.82,age
6,silya,furniture,28,pula,tatsulok,color,0.8,shape
7,kamatis,food,3,maliit,makinis,size,0.14,texture
7,keso,food,4,asul,tatsulok,color,0.87,shape
7,kamatis,food,5,asul,malaki,color,0.87,size
7,mesa,furniture,6,aluminyo,tatsulok,material,0.83,shape
7,silya,furniture,7,malambot,bakal,texture,0.07,material
7,mansanas,food,8,maikli,bago,size,0.86,age
7,silya,furniture,9,kahoy,cuadrado,material,0.92,shape
7,sopa,furniture,10,bilog,aluminyo,shape,0.11,material
7,keso,food,11,asul,sira,color,0.92,quality
7,karot,food,12,itim,makinis,color,0.92,texture
7,silya,furniture,13,cuadrado,malambot,shape,0.86,texture
7,sopa,furniture,14,malambot,mahaba,texture,0.87,size
7,television,furniture,15,tatsulok,maganda,shape,0.89,quality
7,television,furniture,16,luma,maganda,age,0.05,quality
7,keso,food,17,bakal,puti,material,0.07,color
7,karot,food,18,malaki,asul,size,0.03,color
7,keso,food,19,luma,berde,age,0.05,color
7,saging,food,20,mahaba,bakal,size,0.02,material
7,kamatis,food,21,cuadrado,bulok,shape,0.95,age
7,mansanas,food,22,aluminyo,maikli,material,0.94,size
7,saging,food,23,sariwa,aluminyo,age,0.92,material
7,mesa,furniture,24,sariwa,pula,age,0.9,color
7,mesa,furniture,25,sariwa,maikli,age,0.89,size
7,television,furniture,26,maganda,sariwa,quality,0.97,age
7,karot,food,27,aluminyo,maganda,material,0.95,quality
7,saging,food,28,maikli,bilog,size,0.9,shape
8,kamatis,food,3,maganda,puti,quality,0,color
8,mansanas,food,4,tatsulok,matigas,shape,1,texture
8,sopa,furniture,5,bulok,maliit,age,1,size
8,keso,food,6,maliit,cuadrado,size,0,shape
8,mesa,furniture,7,maliit,puti,size,0,color
8,mansanas,food,8,luma,bakal,age,0,material
8,sopa,furniture,9,malambot,sariwa,texture,1,age
8,saging,food,10,matigas,puti,texture,0,color
8,mesa,furniture,11,malaki,malambot,size,0,texture
8,silya,furniture,12,dilaw,maliit,color,1,size
8,keso,food,13,sira,aluminyo,quality,0,material
8,mesa,furniture,14,parihaba,sariwa,shape,1,age
8,television,furniture,15,puti,bulok,color,0,age
8,lampara,furniture,16,asul,aluminyo,color,0,material
8,keso,food,17,makinis,sira,texture,0,quality
8,keso,food,18,luma,malaki,age,1,size
8,keso,food,19,sariwa,makinis,age,0,texture
8,sopa,furniture,20,matigas,malaki,texture,0,size
8,silya,furniture,21,maliit,berde,size,1,color
8,television,furniture,22,makinis,maliit,texture,0,size
8,kamatis,food,23,maganda,mahaba,quality,0,size
8,mansanas,food,24,bago,maliit,age,0,size
8,mesa,furniture,25,sira,tatsulok,quality,1,shape
8,mesa,furniture,26,parihaba,bakal,shape,1,material
8,kamatis,food,27,puti,luma,color,1,age
8,lampara,furniture,28,itim,bakal,color,0.51,material
