workerid,noun,nounclass,slide_number,predicate2,predicate1,class2,response,class1
1,kamatis,food,21,itim,luma,color,0.86,age
1,silya,furniture,22,malaki,luma,size,0.55,age
1,mesa,furniture,23,cuadrado,bulok,shape,0.77,age
1,silya,furniture,24,maliit,puti,size,0.6,color
1,keso,food,25,bilog,dilaw,shape,0.7,color
1,kamatis,food,26,sariwa,asul,age,0.62,color
1,karot,food,27,bulok,malambot,age,0.79,texture
1,keso,food,28,bulok,makinis,age,0.52,texture
2,silya,furniture,3,makinis,pula,texture,0.8,color
2,saging,food,4,kahoy,berde,material,0.57,color
2,karot,food,5,bilog,dilaw,shape,0.33,color
2,mansanas,food,6,aluminyo,bulok,material,0.7,age
2,mansanas,food,7,berde,parihaba,color,0.34,shape
2,karot,food,8,bakal,maikli,material,0.79,size
2,saging,food,9,pula,maikli,color,0.84,size
2,lampara,furniture,10,sariwa,kahoy,age,0.24,material
2,mesa,furniture,11,bilog,bulok,shape,0.67,age
2,lampara,furniture,12,parihaba,bulok,shape,0.69,age
2,saging,food,13,dilaw,malambot,color,0.8,texture
2,lampara,furniture,14,maliit,makinis,size,0.74,texture
2,keso,food,15,maikli,cuadrado,size,0.61,shape
2,mansanas,food,16,maliit,itim,size,0.45,color
2,mansanas,food,17,luma,maikli,age,0.77,size
2,mansanas,food,18,matigas,sariwa,texture,0.7,age
2,sopa,furniture,19,puti,parihaba,color,0.68,shape
2,saging,food,20,aluminyo,berde,material,0.87,color
2,silya,furniture,21,aluminyo,sariwa,material,0.44,age
2,silya,furniture,22,matigas,sariwa,texture,0.61,age
2,mesa,furniture,23,bakal,pula,material,0.68,color
2,silya,furniture,24,parihaba,pula,shape,0.72,color
2,television,furniture,25,bakal,pula,material,0.75,color
2,saging,food,26,puti,aluminyo,color,0.41,material
2,sopa,furniture,27,bulok,aluminyo,age,0.75,material
2,keso,food,28,bilog,sira,shape,0.48,quality
3,silya,furniture,3,mahaba,bilog,size,0.69,shape
3,mansanas,food,4,sariwa,cuadrado,age,0.9,shape
3,sopa,furniture,5,parihaba,mahaba,shape,0.3,size
3,keso,food,6,maliit,cuadrado,size,0.73,shape
3,kamatis,food,7,aluminyo,tatsulok,material,0.72,shape
3,mesa,furniture,8,bakal,bulok,material,0.8,age
3,sopa,furniture,9,parihaba,asul,shape,0.74,color
3,silya,furniture,10,makinis,bulok,texture,0.87,age
3,mesa,furniture,11,bakal,parihaba,material,0.76,shape
3,keso,food,12,kahoy,luma,material,0.81,age
3,sopa,furniture,13,dilaw,bago,color,0.8,age
3,saging,food,14,maliit,makinis,size,0.19,texture
3,mesa,furniture,15,itim,makinis,color,0.77,texture
3,mesa,furniture,16,matigas,berde,texture,0.8,color
3,kamatis,food,17,bago,dilaw,age,0.17,color
3,mansanas,food,18,malambot,sira,texture,0.44,quality
3,lampara,furniture,19,malambot,luma,texture,0.68,age
3,karot,food,20,kahoy,pula,material,0.86,color
3,mesa,furniture,21,maikli,parihaba,size,0.16,shape
3,sopa,furniture,22,maganda,cuadrado,quality,0.81,shape
3,lampara,furniture,23,cuadrado,sira,shape,0.76,quality
3,mesa,furniture,24,dilaw,bilog,color,0.8,shape
3,mesa,furniture,25,parihaba,berde,shape,0.25,color
3,karot,food,26,cuadrado,malaki,shape,0.73,size
3,television,furniture,27,luma,bilog,age,0.33,shape
3,sopa,furniture,28,bulok,kahoy,age,0.22,material
4,saging,food,3,asul,malaki,color,0.43,size
4,kamatis,food,4,bakal,mahaba,material,0.61,size
4,sopa,furniture,5,kahoy,bilog,material,0.39,shape
4,kamatis,food,6,matigas,maganda,texture,0.5,quality
4,silya,furniture,7,bago,maikli,age,0.43,size
4,sopa,furniture,8,dilaw,bulok,color,0.61,age
4,silya,furniture,9,dilaw,bilog,color,0.52,shape
4,mesa,furniture,10,tatsulok,berde,shape,0.25,color
4,mansanas,food,11,parihaba,sariwa,shape,0.35,age
4,mansanas,food,12,malambot,bulok,texture,0.67,age
4,karot,food,13,mahaba,kahoy,size,0.2,material
4,silya,furniture,14,bakal,puti,material,0.31,color
4,karot,food,15,maganda,bulok,quality,0.08,age
4,silya,furniture,16,kahoy,itim,material,0.92,color
4,silya,furniture,17,maganda,maliit,quality,0.63,size
4,kamatis,food,18,malaki,berde,size,0.24,color
4,karot,food,19,dilaw,bago,color,0.36,age
4,keso,food,20,pula,bago,color,0.52,age
4,sopa,furniture,21,sariwa,berde,age,0.77,color
4,kamatis,food,22,bulok,sira,age,0.74,quality
4,sopa,furniture,23,puti,bulok,color,0.17,age
4,kamatis,food,24,bago,kahoy,age,0.8,material
4,keso,food,25,kahoy,bago,material,0.67,age
4,lampara,furniture,26,bakal,maganda,material,0.82,quality
4,lampara,furniture,27,parihaba,itim,shape,0.87,color
4,kamatis,food,28,sariwa,matigas,age,0.12,texture
5,saging,food,3,bago,malambot,age,0.72,texture
5,mansanas,food,4,tatsulok,kahoy,shape,0.38,material
5,mesa,furniture,5,maikli,malambot,size,0.76,texture
5,karot,food,6,maliit,parihaba,size,0.45,shape
5,silya,furniture,7,kahoy,mahaba,material,0.9,size
5,kamatis,food,8,makinis,maliit,texture,0.72,size
5,silya,furniture,9,malambot,luma,texture,0.37,age
5,saging,food,10,bakal,mahaba,material,0.71,size
5,sopa,furniture,11,mahaba,parihaba,size,0.32,shape
5,lampara,furniture,12,dilaw,makinis,color,0.83,texture
5,television,furniture,13,bulok,aluminyo,age,0.5,material
5,sopa,furniture,14,berde,malambot,color,0.31,texture
5,lampara,furniture,15,maikli,dilaw,size,0.76,color
5,karot,food,16,matigas,bulok,texture,0.31,age
5,kamatis,food,17,maikli,parihaba,size,0.74,shape
5,karot,food,18,kahoy,asul,material,0.37,color
5,kamatis,food,19,sira,malambot,quality,0.77,texture
5,mesa,furniture,20,kahoy,makinis,material,0.87,texture
5,television,furniture,21,bago,pula,age,0.16,color
5,kamatis,food,22,maliit,parihaba,size,0.72,shape
5,lampara,furniture,23,aluminyo,berde,material,0.88,color
5,silya,furniture,24,bakal,mahaba,material,0.3,size
5,lampara,furniture,25,malaki,sariwa,size,0.75,age
5,kamatis,food,26,maliit,pula,size,0.29,color
5,karot,food,27,malaki,pula,size,0.83,color
5,saging,food,28,sariwa,malambot,age,0.85,texture
6,mesa,furniture,3,maliit,sariwa,size,0.52,age
6,saging,food,4,sira,puti,quality,0.75,color
6,sopa,furniture,5,makinis,sira,texture,0.51,quality
6,sopa,furniture,6,tatsulok,itim,shape,0.85,color
6,mansanas,food,7,bulok,asul,age,0.66,color
6,sopa,furniture,8,makinis,maikli,texture,0.84,size
6,silya,furniture,9,luma,maliit,age,0.52,size
6,lampara,furniture,10,malaki,makinis,size,0.76,texture
6,television,furniture,11,maliit,dilaw,size,0.59,color
6,sopa,furniture,12,bulok,sira,age,0.74,quality
6,sopa,furniture,13,berde,malambot,color,0.58,texture
6,sopa,furniture,14,maikli,sira,size,0.73,quality
6,sopa,furniture,15,bilog,asul,shape,0.89,color
6,kamatis,food,16,aluminyo,malaki,material,0.67,size
6,sopa,furniture,17,malambot,sira,texture,0.51,quality
6,lampara,furniture,18,bago,malaki,age,0.86,size
6,keso,food,19,parihaba,pula,shape,0.59,color
6,television,furniture,20,maliit,maganda,size,0.68,quality
6,television,furniture,21,kahoy,cuadrado,material,0.75,shape
6,kamatis,food,22,cuadrado,maliit,shape,0.61,size
6,lampara,furniture,23,asul,sira,color,0.81,quality
6,keso,food,24,maganda,kahoy,quality,0.57,material
6,television,furniture,25,bago,bilog,age,0.84,shape
6,karot,food,26,malaki,sira,size,0.93,quality
6,karot,food,27,bago,maganda,age,0.75,quality
6,keso,food,28,luma,malaki,age,0.7,size
7,silya,furniture,3,bago,cuadrado,age,0.41,shape
7,karot,food,4,aluminyo,itim,material,0.75,color
7,mansanas,food,5,puti,maganda,color,0.43,quality
7,silya,furniture,6,bakal,dilaw,material,0.73,color
7,silya,furniture,7,bakal,luma,material,0.47,age
7,mansanas,food,8,sira,maikli,quality,0.43,size
7,sopa,furniture,9,sira,pula,quality,0.64,color
7,sopa,furniture,10,dilaw,bilog,color,0.6,shape
7,kamatis,food,11,luma,puti,age,0.25,color
7,kamatis,food,12,tatsulok,maganda,shape,0.61,quality
7,mesa,furniture,13,malaki,bakal,size,0.44,material
7,kamatis,food,14,mahaba,malambot,size,0.73,texture
7,karot,food,15,bakal,sariwa,material,0.36,age
7,mansanas,food,16,bakal,malaki,material,0.66,size
7,karot,food,17,sira,matigas,quality,0.42,texture
7,silya,furniture,18,asul,bilog,color,0.66,shape
7,karot,food,19,berde,parihaba,color,0.25,shape
7,keso,food,20,bakal,maliit,material,0.64,size
7,silya,furniture,21,matigas,puti,texture,0.6,color
7,sopa,furniture,22,kahoy,bago,material,0.42,age
7,mesa,furniture,23,malambot,maliit,texture,0.75,size
7,mesa,furniture,24,puti,makinis,color,0.33,texture
7,sopa,furniture,25,dilaw,bilog,color,0.73,shape
7,lampara,furniture,26,asul,sira,color,0.28,quality
7,mansanas,food,27,bakal,malambot,material,0.7,texture
7,keso,food,28,kahoy,matigas,material,0.29,texture
8,keso,food,3,bakal,matigas,material,0.43,texture
8,lampara,furniture,4,cuadrado,maliit,shape,0.71,size
8,silya,furniture,5,berde,kahoy,color,0.37,material
8,keso,food,6,sariwa,tatsulok,age,0.54,shape
8,keso,food,7,itim,sira,color,0.28,quality
8,karot,food,8,matigas,kahoy,texture,0.58,material
8,sopa,furniture,9,maliit,luma,size,0.5,age
8,kamatis,food,10,luma,kahoy,age,0.74,material
8,saging,food,11,malaki,maganda,size,0.53,quality
8,television,furniture,12,maikli,bilog,size,0.41,shape
8,saging,food,13,luma,berde,age,0.62,color
8,mansanas,food,14,sira,parihaba,quality,0.53,shape
8,keso,food,15,berde,kahoy,color,0.36,material
8,saging,food,16,sira,matigas,quality,0.67,texture
8,saging,food,17,dilaw,cuadrado,color,0.86,shape
8,keso,food,18,itim,luma,color,0.53,age
8,television,furniture,19,maganda,malaki,quality,0.68,size
8,keso,food,20,bakal,sira,material,0.46,quality
8,kamatis,food,21,asul,kahoy,color,0.71,material
8,sopa,furniture,22,bakal,makinis,material,0.61,texture
8,mansanas,food,23,parihaba,puti,shape,0.63,color
8,silya,furniture,24,pula,kahoy,color,0.49,material
8,kamatis,food,25,maganda,itim,quality,0.74,color
8,sopa,furniture,26,malaki,itim,size,0.57,color
8,karot,food,27,bilog,maliit,shape,0.73,size
8,karot,food,28,bilog,dilaw,shape,0.58,color
